,x,y
66270,243611,572114
66271,243611,572114
66272,243611,572114
66273,243611,572113
66274,243610,572113
66275,243609,572112
66276,243608,572111
66277,243607,572110
66278,243606,572109
66279,243605,572108
66280,243604,572108
66281,243603,572106
66282,243601,572104
66283,243600,572103
66284,243599,572103
66285,243599,572102
66286,243598,572102
66287,243634,572136
66288,243632,572134
66289,243632,572134
66290,243631,572133
66291,243630,572132
66292,243628,572130
66293,243628,572130
66294,243625,572127
66295,243625,572127
66296,243622,572124
66297,243620,572122
66298,243618,572120
66299,243617,572120
66300,243617,572120
66301,243617,572120
66302,243617,572119
66303,243616,572118
66304,243616,572118
66305,243616,572118
66306,243615,572118
66307,243615,572118
66308,243615,572118
66309,243615,572118
66310,243615,572118
66311,243614,572117
66312,243614,572117
66313,243614,572117
66314,243614,572116
66315,243613,572116
66316,243613,572116
66317,243613,572115
66318,243612,572115
66319,243612,572115
66320,243612,572115
66321,243612,572115
66322,243612,572114
66323,243611,572114
66324,243611,572114
66325,243611,572114
66326,243611,572114
66327,243610,572113
66328,243609,572112
66329,243609,572112
66330,243609,572112
66331,243607,572111
66332,243607,572110
66333,243606,572109
66334,243605,572108
66335,243605,572108
66336,243604,572107
66337,243604,572107
66338,243603,572107
66339,243603,572106
66340,243602,572105
66341,243601,572105
66342,243601,572105
66343,243600,572104
66344,243598,572102
66345,243635,572136
66346,243634,572135
66347,243633,572135
66348,243632,572134
66349,243632,572134
66350,243632,572134
66351,243631,572133
66352,243629,572131
66353,243629,572131
66354,243625,572127
66355,243620,572123
66356,243620,572122
66357,243618,572120
66358,243618,572120
66359,243618,572120
66360,243617,572120
66361,243616,572119
66362,243616,572119
66363,243616,572118
66364,243615,572118
66365,243615,572118
66366,243615,572118
66367,243615,572118
66368,243615,572118
66369,243615,572118
66370,243615,572118
66371,243614,572117
66372,243614,572117
66373,243614,572117
66374,243614,572117
66375,243613,572116
66376,243613,572116
66377,243613,572116
66378,243613,572116
66379,243612,572115
66380,243612,572115
66381,243612,572115
66382,243612,572115
66383,243612,572115
66384,243611,572114
66385,243611,572114
66386,243611,572114
66387,243611,572114
66388,243611,572114
66389,243607,572111
66390,243607,572110
66391,243605,572109
66392,243605,572108
66393,243604,572107
66394,243601,572105
66395,243601,572105
66396,243600,572104
66397,243600,572104
66398,243599,572103
66399,243598,572102
66400,243598,572102
66401,243632,572134
66402,243632,572134
66403,243632,572134
66404,243629,572131
66405,243628,572131
66406,243627,572130
66407,243627,572129
66408,243627,572129
66409,243623,572126
66410,243623,572126
66411,243622,572125
66412,243621,572124
66413,243620,572123
66414,243619,572122
66415,243618,572121
66416,243618,572120
66417,243617,572120
66418,243617,572120
66419,243617,572120
66420,243617,572120
66421,243616,572119
66422,243615,572118
66423,243615,572118
66424,243615,572118
66425,243615,572118
66426,243615,572118
66427,243614,572118
66428,243614,572118
66429,243614,572117
66430,243614,572117
66431,243614,572117
66432,243614,572117
66433,243614,572117
66434,243613,572117
66435,243613,572116
66436,243613,572116
66437,243613,572116
66438,243613,572116
66439,243613,572116
66440,243612,572116
66441,243612,572116
66442,243612,572115
66443,243612,572115
66444,243612,572115
66445,243612,572115
66446,243611,572115
66447,243611,572115
66448,243611,572114
66449,243611,572114
66450,243610,572114
66451,243609,572112
66452,243608,572111
66453,243607,572111
66454,243607,572111
66455,243607,572110
66456,243606,572110
66457,243605,572109
66458,243605,572109
66459,243604,572108
66460,243602,572106
66461,243600,572104
66462,243600,572104
66463,243598,572103
66464,243598,572102
66465,243630,572133
66466,243628,572131
66467,243628,572131
66468,243628,572130
66469,243627,572130
66470,243627,572129
66471,243624,572127
66472,243622,572125
66473,243621,572124
66474,243620,572123
66475,243620,572123
66476,243617,572121
66477,243617,572121
66478,243617,572120
66479,243617,572120
66480,243616,572119
66481,243615,572119
66482,243615,572119
66483,243615,572118
66484,243615,572118
66485,243615,572118
66486,243615,572118
66487,243614,572118
66488,243614,572117
66489,243614,572117
66490,243614,572117
66491,243614,572117
66492,243613,572117
66493,243613,572117
66494,243613,572116
66495,243613,572116
66496,243613,572116
66497,243612,572116
66498,243612,572116
66499,243612,572116
66500,243612,572116
66501,243612,572116
66502,243612,572115
66503,243612,572115
66504,243611,572115
66505,243611,572115
66506,243611,572114
66507,243610,572114
66508,243610,572114
66509,243609,572113
66510,243607,572111
66511,243605,572109
66512,243605,572109
66513,243605,572109
66514,243604,572108
66515,243602,572106
66516,243600,572105
66517,243600,572105
66518,243598,572103
66519,243632,572135
66520,243631,572133
66521,243630,572133
66522,243630,572133
66523,243628,572131
66524,243627,572130
66525,243624,572127
66526,243624,572127
66527,243622,572126
66528,243622,572125
66529,243622,572125
66530,243619,572122
66531,243617,572121
66532,243617,572121
66533,243617,572120
66534,243617,572120
66535,243616,572120
66536,243616,572119
66537,243615,572119
66538,243615,572119
66539,243615,572118
66540,243615,572118
66541,243614,572118
66542,243614,572118
66543,243614,572118
66544,243614,572118
66545,243614,572117
66546,243613,572117
66547,243613,572117
66548,243613,572117
66549,243613,572116
66550,243613,572116
66551,243612,572116
66552,243612,572116
66553,243612,572116
66554,243612,572116
66555,243611,572115
66556,243611,572115
66557,243611,572115
66558,243611,572115
66559,243610,572115
66560,243609,572113
66561,243609,572113
66562,243608,572112
66563,243607,572112
66564,243607,572112
66565,243605,572110
66566,243605,572109
66567,243605,572109
66568,243604,572108
66569,243602,572107
66570,243602,572106
66571,243601,572106
66572,243600,572105
66573,243600,572105
66574,243600,572105
66575,243632,572135
66576,243630,572133
66577,243630,572133
66578,243624,572127
66579,243622,572126
66580,243622,572125
66581,243622,572125
66582,243620,572123
66583,243618,572121
66584,243617,572121
66585,243617,572121
66586,243617,572120
66587,243617,572120
66588,243616,572120
66589,243616,572119
66590,243615,572119
66591,243615,572119
66592,243615,572118
66593,243615,572118
66594,243614,572118
66595,243614,572118
66596,243614,572118
66597,243614,572117
66598,243613,572117
66599,243613,572117
66600,243613,572117
66601,243613,572117
66602,243613,572117
66603,243612,572116
66604,243612,572116
66605,243612,572116
66606,243612,572116
66607,243612,572116
66608,243612,572116
66609,243612,572116
66610,243611,572115
66611,243611,572115
66612,243610,572114
66613,243609,572113
66614,243609,572113
66615,243608,572113
66616,243608,572112
66617,243607,572112
66618,243606,572111
66619,243605,572110
66620,243605,572110
66621,243605,572109
66622,243604,572108
66623,243602,572106
66624,243601,572106
66625,243600,572105
66626,243600,572105
66627,243599,572104
66628,243598,572103
66629,243633,572136
66630,243628,572131
66631,243623,572127
66632,243623,572127
66633,243622,572126
66634,243621,572125
66635,243619,572123
66636,243619,572123
66637,243619,572123
66638,243617,572121
66639,243616,572121
66640,243615,572119
66641,243615,572119
66642,243615,572119
66643,243615,572119
66644,243614,572119
66645,243614,572118
66646,243614,572118
66647,243613,572118
66648,243613,572118
66649,243613,572117
66650,243613,572117
66651,243613,572117
66652,243613,572117
66653,243612,572117
66654,243612,572117
66655,243612,572117
66656,243612,572116
66657,243612,572116
66658,243612,572116
66659,243612,572116
66660,243611,572116
66661,243611,572116
66662,243611,572115
66663,243609,572114
66664,243609,572113
66665,243608,572113
66666,243607,572112
66667,243607,572112
66668,243606,572111
66669,243605,572110
66670,243604,572109
66671,243602,572107
66672,243600,572106
66673,243600,572105
66674,243600,572105
66675,243597,572103
66676,243597,572102
66677,243633,572136
66678,243632,572135
66679,243631,572135
66680,243626,572130
66681,243623,572127
66682,243619,572123
66683,243619,572123
66684,243618,572123
66685,243618,572123
66686,243617,572122
66687,243617,572121
66688,243616,572121
66689,243616,572120
66690,243615,572120
66691,243615,572120
66692,243615,572119
66693,243615,572119
66694,243615,572119
66695,243615,572119
66696,243614,572119
66697,243614,572119
66698,243614,572119
66699,243614,572119
66700,243614,572118
66701,243613,572118
66702,243613,572118
66703,243613,572118
66704,243613,572118
66705,243613,572117
66706,243613,572117
66707,243613,572117
66708,243612,572117
66709,243612,572117
66710,243612,572117
66711,243612,572117
66712,243612,572117
66713,243612,572116
66714,243612,572116
66715,243612,572116
66716,243611,572116
66717,243611,572116
66718,243611,572116
66719,243611,572116
66720,243611,572116
66721,243611,572115
66722,243610,572115
66723,243609,572114
66724,243609,572114
66725,243608,572113
66726,243608,572113
66727,243606,572111
66728,243605,572110
66729,243605,572110
66730,243604,572110
66731,243604,572109
66732,243602,572108
66733,243602,572107
66734,243602,572107
66735,243600,572106
66736,243597,572103
66737,243632,572135
66738,243631,572135
66739,243631,572135
66740,243631,572135
66741,243618,572123
66742,243618,572123
66743,243617,572122
66744,243617,572122
66745,243617,572122
66746,243617,572121
66747,243616,572121
66748,243616,572121
66749,243616,572121
66750,243616,572121
66751,243615,572120
66752,243615,572120
66753,243615,572119
66754,243614,572119
66755,243614,572119
66756,243614,572119
66757,243614,572119
66758,243614,572119
66759,243613,572118
66760,243613,572118
66761,243613,572118
66762,243613,572118
66763,243613,572118
66764,243612,572117
66765,243612,572117
66766,243612,572117
66767,243612,572117
66768,243612,572117
66769,243612,572117
66770,243612,572117
66771,243611,572117
66772,243611,572116
66773,243611,572116
66774,243611,572116
66775,243610,572116
66776,243610,572116
66777,243610,572115
66778,243610,572115
66779,243609,572115
66780,243609,572114
66781,243608,572113
66782,243605,572111
66783,243604,572110
66784,243603,572108
66785,243602,572108
66786,243602,572107
66787,243601,572107
66788,243601,572107
66789,243600,572106
66790,243600,572106
66791,243599,572105
66792,243597,572103
66793,243632,572136
66794,243631,572135
66795,243631,572135
66796,243628,572132
66797,243623,572127
66798,243618,572123
66799,243617,572122
66800,243617,572122
66801,243616,572121
66802,243616,572121
66803,243616,572121
66804,243615,572120
66805,243614,572120
66806,243614,572119
66807,243614,572119
66808,243614,572119
66809,243614,572119
66810,243614,572119
66811,243614,572119
66812,243613,572118
66813,243613,572118
66814,243613,572118
66815,243613,572118
66816,243613,572118
66817,243612,572117
66818,243612,572117
66819,243612,572117
66820,243612,572117
66821,243612,572117
66822,243612,572117
66823,243612,572117
66824,243611,572116
66825,243611,572116
66826,243611,572116
66827,243611,572116
66828,243611,572116
66829,243611,572116
66830,243610,572116
66831,243610,572115
66832,243610,572115
66833,243610,572115
66834,243610,572115
66835,243609,572114
66836,243607,572113
66837,243606,572112
66838,243602,572108
66839,243601,572107
66840,243600,572106
66841,243599,572105
66842,243597,572103
66843,243597,572103
66844,243631,572136
66845,243631,572135
66846,243631,572135
66847,243630,572135
66848,243629,572134
66849,243627,572131
66850,243624,572129
66851,243619,572124
66852,243618,572123
66853,243618,572123
66854,243616,572121
66855,243616,572121
66856,243615,572120
66857,243615,572120
66858,243614,572120
66859,243614,572120
66860,243614,572119
66861,243614,572119
66862,243614,572119
66863,243613,572119
66864,243613,572119
66865,243613,572118
66866,243613,572118
66867,243613,572118
66868,243613,572118
66869,243612,572118
66870,243612,572118
66871,243612,572117
66872,243611,572117
66873,243612,572117
66874,243611,572117
66875,243611,572117
66876,243611,572116
66877,243611,572116
66878,243610,572116
66879,243610,572116
66880,243610,572116
66881,243609,572115
66882,243608,572114
66883,243607,572113
66884,243605,572111
66885,243605,572111
66886,243604,572110
66887,243603,572110
66888,243603,572109
66889,243601,572108
66890,243601,572108
66891,243598,572105
66892,243597,572104
66893,243597,572104
66894,243630,572135
66895,243630,572135
66896,243627,572132
66897,243626,572131
66898,243624,572129
66899,243616,572122
66900,243615,572120
66901,243614,572120
66902,243614,572120
66903,243614,572120
66904,243614,572120
66905,243614,572120
66906,243614,572119
66907,243614,572119
66908,243613,572119
66909,243613,572119
66910,243613,572119
66911,243613,572119
66912,243613,572119
66913,243613,572118
66914,243612,572118
66915,243612,572118
66916,243612,572118
66917,243612,572118
66918,243612,572118
66919,243612,572117
66920,243611,572117
66921,243611,572117
66922,243611,572117
66923,243611,572117
66924,243611,572117
66925,243611,572116
66926,243610,572116
66927,243610,572116
66928,243610,572116
66929,243610,572116
66930,243607,572113
66931,243605,572111
66932,243604,572111
66933,243602,572109
66934,243601,572108
66935,243598,572105
66936,243597,572104
66937,243597,572104
66938,243597,572104
66939,243631,572136
66940,243630,572135
66941,243630,572135
66942,243626,572131
66943,243624,572130
66944,243619,572125
66945,243618,572124
66946,243616,572122
66947,243616,572122
66948,243615,572121
66949,243614,572120
66950,243614,572120
66951,243614,572120
66952,243614,572120
66953,243614,572120
66954,243613,572119
66955,243613,572119
66956,243613,572119
66957,243613,572119
66958,243613,572119
66959,243613,572119
66960,243613,572119
66961,243612,572118
66962,243612,572118
66963,243612,572118
66964,243612,572118
66965,243612,572118
66966,243612,572118
66967,243611,572118
66968,243611,572118
66969,243611,572117
66970,243611,572117
66971,243611,572117
66972,243611,572117
66973,243610,572117
66974,243610,572116
66975,243610,572116
66976,243610,572116
66977,243609,572116
66978,243609,572115
66979,243608,572114
66980,243605,572112
66981,243605,572112
66982,243604,572111
66983,243604,572110
66984,243602,572109
66985,243602,572109
66986,243601,572108
66987,243600,572107
66988,243599,572106
66989,243598,572105
66990,243597,572104
66991,243596,572104
66992,243631,572136
66993,243630,572135
66994,243630,572135
66995,243630,572135
66996,243629,572135
66997,243626,572131
66998,243624,572130
66999,243622,572128
67000,243616,572122
67001,243615,572121
67002,243614,572120
67003,243614,572120
67004,243614,572120
67005,243614,572120
67006,243614,572120
67007,243613,572120
67008,243613,572120
67009,243613,572119
67010,243613,572119
67011,243613,572119
67012,243613,572119
67013,243613,572119
67014,243612,572119
67015,243613,572119
67016,243612,572118
67017,243612,572118
67018,243612,572118
67019,243612,572118
67020,243611,572118
67021,243611,572118
67022,243611,572117
67023,243611,572117
67024,243610,572117
67025,243610,572116
67026,243610,572116
67027,243609,572116
67028,243609,572115
67029,243607,572113
67030,243606,572113
67031,243606,572113
67032,243605,572112
67033,243605,572112
67034,243602,572109
67035,243602,572109
67036,243602,572109
67037,243601,572108
67038,243600,572107
67039,243598,572105
67040,243597,572104
67041,243629,572135
67042,243629,572134
67043,243618,572124
67044,243617,572123
67045,243616,572122
67046,243615,572122
67047,243615,572121
67048,243614,572121
67049,243614,572121
67050,243614,572120
67051,243614,572120
67052,243614,572120
67053,243614,572120
67054,243613,572120
67055,243613,572120
67056,243613,572120
67057,243613,572119
67058,243613,572119
67059,243613,572119
67060,243612,572119
67061,243612,572119
67062,243612,572119
67063,243612,572119
67064,243612,572119
67065,243612,572118
67066,243612,572118
67067,243611,572118
67068,243611,572118
67069,243611,572118
67070,243611,572118
67071,243611,572117
67072,243611,572117
67073,243611,572117
67074,243610,572117
67075,243610,572117
67076,243610,572117
67077,243609,572116
67078,243609,572116
67079,243609,572116
67080,243609,572116
67081,243609,572115
67082,243608,572115
67083,243607,572114
67084,243606,572113
67085,243605,572112
67086,243605,572112
67087,243602,572110
67088,243602,572110
67089,243602,572109
67090,243601,572108
67091,243600,572107
67092,243599,572107
67093,243597,572104
67094,243619,572126
67095,243619,572125
67096,243615,572122
67097,243614,572121
67098,243614,572121
67099,243614,572121
67100,243614,572121
67101,243614,572120
67102,243614,572120
67103,243613,572120
67104,243613,572120
67105,243613,572120
67106,243613,572120
67107,243613,572119
67108,243612,572119
67109,243612,572119
67110,243612,572119
67111,243612,572119
67112,243612,572119
67113,243612,572119
67114,243612,572118
67115,243611,572118
67116,243611,572118
67117,243611,572118
67118,243611,572118
67119,243611,572118
67120,243611,572117
67121,243610,572117
67122,243610,572117
67123,243610,572117
67124,243610,572117
67125,243609,572117
67126,243609,572116
67127,243609,572116
67128,243609,572116
67129,243608,572115
67130,243606,572114
67131,243606,572113
67132,243606,572113
67133,243605,572112
67134,243605,572112
67135,243604,572112
67136,243602,572110
67137,243602,572110
67138,243601,572109
67139,243600,572108
67140,243599,572107
67141,243597,572105
67142,243596,572104
67143,243630,572136
67144,243628,572134
67145,243626,572132
67146,243624,572131
67147,243619,572126
67148,243619,572125
67149,243615,572122
67150,243614,572122
67151,243614,572121
67152,243614,572121
67153,243614,572121
67154,243614,572121
67155,243613,572121
67156,243613,572120
67157,243613,572120
67158,243613,572120
67159,243613,572120
67160,243613,572120
67161,243613,572120
67162,243612,572120
67163,243612,572119
67164,243612,572119
67165,243611,572119
67166,243611,572118
67167,243611,572118
67168,243611,572118
67169,243610,572118
67170,243610,572118
67171,243610,572117
67172,243610,572117
67173,243609,572117
67174,243609,572117
67175,243609,572116
67176,243609,572116
67177,243609,572116
67178,243608,572116
67179,243607,572115
67180,243606,572114
67181,243606,572113
67182,243605,572113
67183,243603,572111
67184,243600,572108
67185,243599,572107
67186,243599,572107
67187,243598,572106
67188,243597,572106
67189,243597,572105
67190,243596,572105
67191,243596,572104
67192,243630,572136
67193,243629,572135
67194,243625,572131
67195,243618,572125
67196,243618,572125
67197,243618,572125
67198,243616,572123
67199,243615,572122
67200,243615,572122
67201,243614,572122
67202,243614,572121
67203,243614,572121
67204,243614,572121
67205,243613,572121
67206,243613,572121
67207,243613,572121
67208,243613,572120
67209,243613,572120
67210,243613,572120
67211,243613,572120
67212,243613,572120
67213,243612,572120
67214,243612,572120
67215,243612,572119
67216,243612,572119
67217,243612,572119
67218,243612,572119
67219,243611,572119
67220,243611,572119
67221,243611,572118
67222,243610,572118
67223,243610,572118
67224,243610,572118
67225,243610,572117
67226,243610,572117
67227,243609,572117
67228,243609,572117
67229,243609,572116
67230,243609,572116
67231,243608,572116
67232,243608,572116
67233,243608,572116
67234,243605,572113
67235,243605,572113
67236,243603,572112
67237,243603,572111
67238,243603,572111
67239,243601,572109
67240,243601,572109
67241,243600,572108
67242,243599,572108
67243,243598,572106
67244,243596,572104
67245,243595,572104
67246,243629,572135
67247,243625,572132
67248,243619,572126
67249,243618,572125
67250,243615,572123
67251,243615,572122
67252,243614,572122
67253,243613,572121
67254,243613,572121
67255,243613,572121
67256,243613,572121
67257,243613,572121
67258,243613,572120
67259,243613,572120
67260,243612,572120
67261,243612,572120
67262,243612,572119
67263,243611,572119
67264,243611,572119
67265,243611,572119
67266,243610,572118
67267,243610,572118
67268,243610,572118
67269,243610,572118
67270,243610,572118
67271,243610,572118
67272,243610,572118
67273,243609,572117
67274,243609,572117
67275,243609,572117
67276,243608,572117
67277,243608,572116
67278,243607,572115
67279,243607,572115
67280,243603,572112
67281,243603,572111
67282,243602,572111
67283,243602,572110
67284,243600,572109
67285,243597,572106
67286,243597,572106
67287,243597,572105
67288,243618,572125
67289,243617,572124
67290,243615,572123
67291,243615,572123
67292,243615,572122
67293,243615,572122
67294,243615,572122
67295,243614,572122
67296,243614,572122
67297,243614,572122
67298,243613,572121
67299,243613,572121
67300,243613,572121
67301,243613,572121
67302,243613,572121
67303,243613,572121
67304,243613,572121
67305,243612,572120
67306,243612,572120
67307,243612,572120
67308,243612,572120
67309,243611,572119
67310,243611,572119
67311,243611,572119
67312,243610,572119
67313,243610,572118
67314,243610,572118
67315,243610,572118
67316,243609,572118
67317,243609,572117
67318,243609,572117
67319,243608,572117
67320,243608,572117
67321,243608,572116
67322,243607,572116
67323,243605,572114
67324,243604,572113
67325,243603,572112
67326,243603,572112
67327,243603,572112
67328,243600,572109
67329,243600,572109
67330,243599,572108
67331,243599,572108
67332,243598,572107
67333,243598,572107
67334,243597,572106
67335,243595,572105
67336,243628,572136
67337,243625,572132
67338,243621,572129
67339,243619,572127
67340,243618,572126
67341,243617,572125
67342,243617,572125
67343,243616,572124
67344,243615,572123
67345,243615,572123
67346,243615,572123
67347,243614,572123
67348,243614,572122
67349,243614,572122
67350,243614,572122
67351,243613,572122
67352,243614,572122
67353,243613,572122
67354,243613,572121
67355,243613,572121
67356,243613,572121
67357,243613,572121
67358,243612,572121
67359,243612,572121
67360,243612,572121
67361,243612,572120
67362,243612,572120
67363,243612,572120
67364,243611,572120
67365,243611,572120
67366,243611,572119
67367,243611,572119
67368,243610,572119
67369,243610,572119
67370,243610,572118
67371,243610,572118
67372,243610,572118
67373,243610,572118
67374,243609,572118
67375,243609,572118
67376,243609,572117
67377,243609,572117
67378,243608,572117
67379,243608,572117
67380,243608,572117
67381,243608,572117
67382,243608,572117
67383,243608,572116
67384,243607,572116
67385,243607,572116
67386,243607,572115
67387,243605,572114
67388,243604,572113
67389,243604,572113
67390,243603,572112
67391,243600,572109
67392,243599,572109
67393,243598,572108
67394,243596,572106
67395,243595,572105
67396,243625,572132
67397,243617,572125
67398,243615,572123
67399,243615,572123
67400,243615,572123
67401,243614,572122
67402,243614,572122
67403,243613,572122
67404,243613,572122
67405,243613,572122
67406,243613,572121
67407,243613,572121
67408,243613,572121
67409,243613,572121
67410,243612,572121
67411,243612,572121
67412,243612,572121
67413,243612,572120
67414,243612,572120
67415,243612,572120
67416,243611,572120
67417,243611,572120
67418,243611,572119
67419,243611,572119
67420,243610,572119
67421,243610,572119
67422,243610,572118
67423,243610,572118
67424,243610,572118
67425,243610,572118
67426,243609,572118
67427,243609,572118
67428,243609,572117
67429,243608,572117
67430,243608,572117
67431,243608,572117
67432,243608,572117
67433,243608,572116
67434,243607,572116
67435,243607,572116
67436,243605,572114
67437,243604,572113
67438,243603,572113
67439,243603,572112
67440,243603,572112
67441,243601,572110
67442,243599,572108
67443,243597,572107
67444,243596,572106
67445,243596,572106
67446,243595,572105
67447,243626,572134
67448,243623,572131
67449,243620,572129
67450,243617,572125
67451,243617,572125
67452,243616,572125
67453,243615,572124
67454,243615,572123
67455,243615,572123
67456,243614,572123
67457,243614,572122
67458,243613,572122
67459,243613,572122
67460,243613,572122
67461,243613,572121
67462,243612,572121
67463,243612,572121
67464,243612,572121
67465,243612,572121
67466,243612,572121
67467,243612,572121
67468,243611,572120
67469,243611,572120
67470,243611,572120
67471,243611,572120
67472,243611,572120
67473,243611,572120
67474,243610,572119
67475,243610,572119
67476,243610,572119
67477,243610,572119
67478,243610,572119
67479,243610,572119
67480,243609,572118
67481,243609,572118
67482,243609,572118
67483,243609,572118
67484,243608,572117
67485,243608,572117
67486,243608,572117
67487,243608,572117
67488,243608,572117
67489,243607,572116
67490,243607,572116
67491,243605,572115
67492,243604,572113
67493,243603,572112
67494,243601,572111
67495,243600,572110
67496,243598,572108
67497,243598,572107
67498,243597,572107
67499,243596,572106
67500,243596,572106
67501,243595,572105
67502,243595,572105
67503,243628,572136
67504,243624,572133
67505,243622,572131
67506,243617,572126
67507,243615,572124
67508,243615,572124
67509,243615,572123
67510,243614,572123
67511,243614,572123
67512,243614,572123
67513,243613,572122
67514,243613,572122
67515,243613,572122
67516,243613,572122
67517,243613,572122
67518,243613,572122
67519,243613,572122
67520,243613,572122
67521,243612,572121
67522,243612,572121
67523,243612,572121
67524,243612,572121
67525,243612,572121
67526,243611,572121
67527,243611,572120
67528,243611,572120
67529,243611,572120
67530,243611,572120
67531,243610,572120
67532,243610,572119
67533,243610,572119
67534,243610,572119
67535,243610,572119
67536,243609,572119
67537,243609,572118
67538,243609,572118
67539,243609,572118
67540,243609,572118
67541,243609,572118
67542,243608,572118
67543,243608,572117
67544,243608,572117
67545,243608,572117
67546,243608,572117
67547,243607,572117
67548,243607,572116
67549,243607,572116
67550,243605,572115
67551,243603,572113
67552,243603,572112
67553,243602,572112
67554,243601,572111
67555,243600,572110
67556,243599,572109
67557,243597,572108
67558,243596,572106
67559,243620,572129
67560,243619,572128
67561,243617,572126
67562,243617,572126
67563,243616,572125
67564,243615,572125
67565,243615,572124
67566,243614,572124
67567,243614,572123
67568,243614,572123
67569,243613,572123
67570,243613,572123
67571,243613,572122
67572,243613,572122
67573,243613,572122
67574,243613,572122
67575,243612,572122
67576,243612,572122
67577,243612,572122
67578,243612,572122
67579,243612,572121
67580,243612,572121
67581,243612,572121
67582,243611,572121
67583,243611,572121
67584,243611,572121
67585,243611,572120
67586,243610,572120
67587,243610,572120
67588,243610,572120
67589,243610,572119
67590,243609,572119
67591,243609,572119
67592,243609,572119
67593,243609,572119
67594,243609,572119
67595,243609,572118
67596,243608,572118
67597,243608,572118
67598,243608,572118
67599,243608,572117
67600,243607,572117
67601,243605,572115
67602,243605,572115
67603,243604,572114
67604,243601,572111
67605,243601,572111
67606,243600,572110
67607,243599,572109
67608,243598,572109
67609,243596,572106
67610,243595,572106
67611,243595,572105
67612,243626,572134
67613,243625,572134
67614,243619,572128
67615,243619,572128
67616,243617,572126
67617,243617,572126
67618,243617,572126
67619,243616,572125
67620,243615,572124
67621,243615,572124
67622,243614,572124
67623,243614,572123
67624,243614,572123
67625,243613,572123
67626,243613,572123
67627,243613,572123
67628,243613,572122
67629,243613,572122
67630,243613,572122
67631,243612,572122
67632,243612,572122
67633,243612,572122
67634,243612,572122
67635,243611,572121
67636,243611,572121
67637,243611,572121
67638,243611,572121
67639,243611,572120
67640,243610,572120
67641,243610,572120
67642,243610,572120
67643,243610,572120
67644,243610,572119
67645,243609,572119
67646,243609,572119
67647,243609,572119
67648,243609,572119
67649,243609,572118
67650,243609,572118
67651,243608,572118
67652,243608,572118
67653,243608,572118
67654,243607,572117
67655,243607,572117
67656,243605,572115
67657,243604,572114
67658,243603,572114
67659,243603,572113
67660,243603,572113
67661,243601,572112
67662,243601,572111
67663,243601,572111
67664,243600,572111
67665,243600,572110
67666,243596,572107
67667,243627,572136
67668,243626,572135
67669,243618,572128
67670,243616,572126
67671,243614,572124
67672,243614,572124
67673,243614,572124
67674,243613,572123
67675,243613,572123
67676,243613,572123
67677,243613,572123
67678,243613,572123
67679,243613,572122
67680,243612,572122
67681,243612,572122
67682,243612,572122
67683,243612,572122
67684,243612,572122
67685,243612,572122
67686,243612,572121
67687,243611,572121
67688,243611,572121
67689,243611,572121
67690,243611,572121
67691,243610,572120
67692,243610,572120
67693,243610,572120
67694,243610,572120
67695,243610,572120
67696,243610,572120
67697,243609,572119
67698,243609,572119
67699,243609,572119
67700,243608,572119
67701,243608,572118
67702,243608,572118
67703,243608,572118
67704,243607,572118
67705,243607,572117
67706,243607,572117
67707,243606,572116
67708,243606,572116
67709,243605,572116
67710,243605,572115
67711,243604,572115
67712,243604,572114
67713,243603,572114
67714,243602,572112
67715,243601,572112
67716,243601,572112
67717,243601,572111
67718,243600,572111
67719,243598,572109
67720,243594,572105
67721,243627,572136
67722,243622,572131
67723,243622,572131
67724,243620,572129
67725,243618,572127
67726,243615,572124
67727,243614,572124
67728,243614,572124
67729,243614,572124
67730,243613,572124
67731,243613,572123
67732,243613,572123
67733,243613,572123
67734,243613,572123
67735,243612,572122
67736,243612,572122
67737,243612,572122
67738,243611,572122
67739,243611,572121
67740,243611,572121
67741,243611,572121
67742,243611,572121
67743,243610,572121
67744,243610,572121
67745,243610,572120
67746,243610,572120
67747,243610,572120
67748,243609,572120
67749,243609,572120
67750,243609,572119
67751,243609,572119
67752,243609,572119
67753,243608,572119
67754,243608,572118
67755,243608,572118
67756,243608,572118
67757,243608,572118
67758,243607,572118
67759,243607,572118
67760,243607,572118
67761,243607,572118
67762,243607,572117
67763,243606,572117
67764,243606,572117
67765,243604,572115
67766,243603,572114
67767,243602,572113
67768,243601,572112
67769,243600,572111
67770,243599,572110
67771,243598,572109
67772,243596,572108
67773,243596,572108
67774,243595,572107
67775,243625,572135
67776,243625,572135
67777,243624,572134
67778,243624,572134
67779,243622,572132
67780,243621,572131
67781,243621,572131
67782,243620,572130
67783,243619,572129
67784,243618,572128
67785,243615,572125
67786,243613,572124
67787,243613,572123
67788,243613,572123
67789,243612,572123
67790,243612,572123
67791,243612,572122
67792,243612,572122
67793,243611,572122
67794,243611,572122
67795,243611,572121
67796,243611,572121
67797,243610,572121
67798,243610,572121
67799,243610,572121
67800,243610,572121
67801,243610,572120
67802,243610,572120
67803,243609,572120
67804,243609,572120
67805,243609,572120
67806,243609,572119
67807,243608,572119
67808,243608,572119
67809,243608,572119
67810,243607,572118
67811,243607,572118
67812,243607,572118
67813,243607,572118
67814,243607,572118
67815,243607,572118
67816,243606,572117
67817,243606,572117
67818,243605,572116
67819,243604,572115
67820,243603,572115
67821,243603,572114
67822,243602,572113
67823,243602,572113
67824,243601,572113
